timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1539083108311,0,http://localhost/jpetstore/,200,HTTP/1.1 200,Thread Group 1-48,text,true,,1353,0,1,1,http://localhost:8080/jpetstore/,0,0,0
1539083108311,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-48,text,true,,5482,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108312,1,http://localhost/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,200,HTTP/1.1 200,Thread Group 1-48,text,true,,3889,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,1,0,0
1539083108313,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-48,text,true,,4795,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108314,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-48,text,true,,3542,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108315,0,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-48,text,true,,4794,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,0,0,0
1539083108321,1,http://localhost/jpetstore/,200,HTTP/1.1 200,Thread Group 1-49,text,true,,1353,0,1,1,http://localhost:8080/jpetstore/,1,0,0
1539083108322,0,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-49,text,true,,5482,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,0,0,0
1539083108322,2,http://localhost/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,200,HTTP/1.1 200,Thread Group 1-49,text,true,,3889,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,2,0,0
1539083108324,0,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-49,text,true,,4795,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,0,0,0
1539083108332,0,http://localhost/jpetstore/,200,HTTP/1.1 200,Thread Group 1-50,text,true,,1353,0,2,2,http://localhost:8080/jpetstore/,0,0,0
1539083108324,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-49,text,true,,3542,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108335,0,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-49,text,true,,4794,0,2,2,http://localhost:8080/jpetstore/actions/Catalog.action,0,0,0
1539083108335,0,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-50,text,true,,5482,0,2,2,http://localhost:8080/jpetstore/actions/Catalog.action,0,0,0
1539083108335,2,http://localhost/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,200,HTTP/1.1 200,Thread Group 1-50,text,true,,3889,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,2,0,0
1539083108337,0,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-50,text,true,,4795,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,0,0,0
1539083108338,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-50,text,true,,3542,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108339,0,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-50,text,true,,4794,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,0,0,0
1539083108342,1,http://localhost/jpetstore/,200,HTTP/1.1 200,Thread Group 1-51,text,true,,1353,0,1,1,http://localhost:8080/jpetstore/,1,0,0
1539083108343,0,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-51,text,true,,5482,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,0,0,0
1539083108343,1,http://localhost/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,200,HTTP/1.1 200,Thread Group 1-51,text,true,,3889,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,1,0,0
1539083108344,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-51,text,true,,4795,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108345,2,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-51,text,true,,3542,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1539083108347,0,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-51,text,true,,4794,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,0,0,0
1539083108353,0,http://localhost/jpetstore/,200,HTTP/1.1 200,Thread Group 1-52,text,true,,1353,0,1,1,http://localhost:8080/jpetstore/,0,0,0
1539083108353,0,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-52,text,true,,5482,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,0,0,0
1539083108354,1,http://localhost/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,200,HTTP/1.1 200,Thread Group 1-52,text,true,,3889,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,1,0,0
1539083108355,0,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-52,text,true,,4795,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,0,0,0
1539083108355,2,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-52,text,true,,3542,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1539083108357,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-52,text,true,,4794,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108364,1,http://localhost/jpetstore/,200,HTTP/1.1 200,Thread Group 1-53,text,true,,1353,0,1,1,http://localhost:8080/jpetstore/,1,0,0
1539083108365,0,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-53,text,true,,5482,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,0,0,0
1539083108365,2,http://localhost/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,200,HTTP/1.1 200,Thread Group 1-53,text,true,,3889,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,2,0,0
1539083108367,0,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-53,text,true,,4795,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,0,0,0
1539083108367,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-53,text,true,,3542,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108368,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-53,text,true,,4794,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108374,1,http://localhost/jpetstore/,200,HTTP/1.1 200,Thread Group 1-54,text,true,,1353,0,1,1,http://localhost:8080/jpetstore/,1,0,0
1539083108375,0,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-54,text,true,,5482,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,0,0,0
1539083108375,2,http://localhost/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,200,HTTP/1.1 200,Thread Group 1-54,text,true,,3889,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,2,0,0
1539083108377,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-54,text,true,,4795,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108378,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-54,text,true,,3542,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108379,0,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-54,text,true,,4794,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,0,0,0
1539083108384,0,http://localhost/jpetstore/,200,HTTP/1.1 200,Thread Group 1-55,text,true,,1353,0,1,1,http://localhost:8080/jpetstore/,0,0,0
1539083108385,0,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-55,text,true,,5482,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,0,0,0
1539083108385,2,http://localhost/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,200,HTTP/1.1 200,Thread Group 1-55,text,true,,3889,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,2,0,0
1539083108387,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-55,text,true,,4795,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108388,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-55,text,true,,3542,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108389,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-55,text,true,,4794,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108394,1,http://localhost/jpetstore/,200,HTTP/1.1 200,Thread Group 1-56,text,true,,1353,0,1,1,http://localhost:8080/jpetstore/,1,0,0
1539083108395,0,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-56,text,true,,5482,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,0,0,0
1539083108395,2,http://localhost/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,200,HTTP/1.1 200,Thread Group 1-56,text,true,,3889,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,2,0,0
1539083108397,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-56,text,true,,4795,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108398,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-56,text,true,,3542,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108399,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-56,text,true,,4794,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108404,0,http://localhost/jpetstore/,200,HTTP/1.1 200,Thread Group 1-57,text,true,,1353,0,1,1,http://localhost:8080/jpetstore/,0,0,0
1539083108405,0,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-57,text,true,,5482,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,0,0,0
1539083108405,2,http://localhost/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,200,HTTP/1.1 200,Thread Group 1-57,text,true,,3889,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,2,0,0
1539083108407,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-57,text,true,,4795,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108408,2,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-57,text,true,,3542,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1539083108410,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-57,text,true,,4794,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108414,1,http://localhost/jpetstore/,200,HTTP/1.1 200,Thread Group 1-58,text,true,,1353,0,1,1,http://localhost:8080/jpetstore/,1,0,0
1539083108415,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-58,text,true,,5482,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108416,2,http://localhost/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,200,HTTP/1.1 200,Thread Group 1-58,text,true,,3889,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,2,0,0
1539083108418,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-58,text,true,,4795,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108419,2,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-58,text,true,,3542,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1539083108421,0,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-58,text,true,,4794,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,0,0,0
1539083108426,0,http://localhost/jpetstore/,200,HTTP/1.1 200,Thread Group 1-59,text,true,,1353,0,1,1,http://localhost:8080/jpetstore/,0,0,0
1539083108426,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-59,text,true,,5482,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108427,2,http://localhost/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,200,HTTP/1.1 200,Thread Group 1-59,text,true,,3889,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,2,0,0
1539083108429,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-59,text,true,,4795,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108430,2,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-59,text,true,,3542,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1539083108432,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-59,text,true,,4794,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108436,1,http://localhost/jpetstore/,200,HTTP/1.1 200,Thread Group 1-60,text,true,,1353,0,1,1,http://localhost:8080/jpetstore/,1,0,0
1539083108437,0,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-60,text,true,,5482,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,0,0,0
1539083108437,2,http://localhost/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,200,HTTP/1.1 200,Thread Group 1-60,text,true,,3889,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,2,0,0
1539083108439,0,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-60,text,true,,4795,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,0,0,0
1539083108439,2,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-60,text,true,,3542,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1539083108441,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-60,text,true,,4794,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108446,1,http://localhost/jpetstore/,200,HTTP/1.1 200,Thread Group 1-61,text,true,,1353,0,1,1,http://localhost:8080/jpetstore/,1,0,0
1539083108447,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-61,text,true,,5482,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108448,2,http://localhost/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,200,HTTP/1.1 200,Thread Group 1-61,text,true,,3889,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,2,0,0
1539083108450,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-61,text,true,,4795,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108451,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-61,text,true,,3542,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108453,0,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-61,text,true,,4794,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,0,0,0
1539083108456,1,http://localhost/jpetstore/,200,HTTP/1.1 200,Thread Group 1-62,text,true,,1353,0,1,1,http://localhost:8080/jpetstore/,1,0,0
1539083108457,0,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-62,text,true,,5482,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,0,0,0
1539083108458,1,http://localhost/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,200,HTTP/1.1 200,Thread Group 1-62,text,true,,3889,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,1,0,0
1539083108459,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-62,text,true,,4795,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108460,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-62,text,true,,3542,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108461,0,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-62,text,true,,4794,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,0,0,0
1539083108467,0,http://localhost/jpetstore/,200,HTTP/1.1 200,Thread Group 1-63,text,true,,1353,0,1,1,http://localhost:8080/jpetstore/,0,0,0
1539083108467,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-63,text,true,,5482,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108468,2,http://localhost/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,200,HTTP/1.1 200,Thread Group 1-63,text,true,,3889,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,2,0,0
1539083108470,0,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-63,text,true,,4795,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,0,0,0
1539083108470,2,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-63,text,true,,3542,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1539083108473,0,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-63,text,true,,4794,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,0,0,0
1539083108475,0,http://localhost/jpetstore/,200,HTTP/1.1 200,Thread Group 1-64,text,true,,1353,0,1,1,http://localhost:8080/jpetstore/,0,0,0
1539083108476,0,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-64,text,true,,5482,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,0,0,0
1539083108476,2,http://localhost/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,200,HTTP/1.1 200,Thread Group 1-64,text,true,,3889,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,2,0,0
1539083108478,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-64,text,true,,4795,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108479,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-64,text,true,,3542,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108480,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-64,text,true,,4794,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108486,1,http://localhost/jpetstore/,200,HTTP/1.1 200,Thread Group 1-65,text,true,,1353,0,1,1,http://localhost:8080/jpetstore/,1,0,0
1539083108487,0,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-65,text,true,,5482,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,0,0,0
1539083108487,2,http://localhost/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,200,HTTP/1.1 200,Thread Group 1-65,text,true,,3889,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,2,0,0
1539083108489,0,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-65,text,true,,4795,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,0,0,0
1539083108489,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-65,text,true,,3542,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108490,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-65,text,true,,4794,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108497,0,http://localhost/jpetstore/,200,HTTP/1.1 200,Thread Group 1-66,text,true,,1372,0,1,1,http://localhost:8080/jpetstore/,0,0,0
1539083108497,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-66,text,true,,5482,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108498,1,http://localhost/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,200,HTTP/1.1 200,Thread Group 1-66,text,true,,3889,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,1,0,0
1539083108499,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-66,text,true,,4795,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108500,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-66,text,true,,3542,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108501,0,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-66,text,true,,4794,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,0,0,0
1539083108507,0,http://localhost/jpetstore/,200,HTTP/1.1 200,Thread Group 1-67,text,true,,1353,0,1,1,http://localhost:8080/jpetstore/,0,0,0
1539083108507,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-67,text,true,,5482,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108508,1,http://localhost/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,200,HTTP/1.1 200,Thread Group 1-67,text,true,,3889,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,1,0,0
1539083108510,0,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-67,text,true,,4795,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,0,0,0
1539083108510,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-67,text,true,,3542,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108511,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-67,text,true,,4794,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108518,0,http://localhost/jpetstore/,200,HTTP/1.1 200,Thread Group 1-68,text,true,,1353,0,1,1,http://localhost:8080/jpetstore/,0,0,0
1539083108518,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-68,text,true,,5482,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108519,1,http://localhost/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,200,HTTP/1.1 200,Thread Group 1-68,text,true,,3889,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,1,0,0
1539083108520,0,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-68,text,true,,4795,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,0,0,0
1539083108521,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-68,text,true,,3542,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108522,0,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-68,text,true,,4794,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,0,0,0
1539083108528,0,http://localhost/jpetstore/,200,HTTP/1.1 200,Thread Group 1-69,text,true,,1353,0,1,1,http://localhost:8080/jpetstore/,0,0,0
1539083108529,0,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-69,text,true,,5482,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,0,0,0
1539083108529,1,http://localhost/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,200,HTTP/1.1 200,Thread Group 1-69,text,true,,3889,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,1,0,0
1539083108531,0,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-69,text,true,,4795,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,0,0,0
